tick,coins left,player input,player coins,e1 coins,e2 coins,e3 coins,player pos,e1 pos,e2 pos,e3 pos,
1,29,,0,1,0,0,(360, 225),0,1,0,0,(1079.2928932188136, 224.29289321881345),(360.70710678118655, 674.2928932188134),(1079.2928932188136, 675.7071067811866),
2,29,,0,1,0,0,(360, 225),0,1,0,0,(1078.5857864376271, 223.5857864376269),(361.4142135623731, 673.5857864376269),(1078.5857864376271, 676.4142135623731),
3,29,,0,1,0,0,(360, 225),0,1,0,0,(1077.8786796564407, 222.87867965644034),(362.12132034355966, 672.8786796564403),(1077.8786796564407, 677.1213203435597),
4,29,,0,1,0,0,(360, 225),0,1,0,0,(1077.1715728752542, 222.1715728752538),(362.8284271247462, 672.1715728752538),(1077.1715728752542, 677.8284271247462),
5,29,,0,1,0,0,(360, 225),0,1,0,0,(1076.4644660940678, 221.46446609406723),(362.12132034355966, 671.4644660940672),(1076.4644660940678, 678.5355339059328),
6,29,,0,1,0,0,(360, 225),0,1,0,0,(1075.7573593128814, 220.75735931288068),(362.8284271247462, 670.7573593128807),(1075.7573593128814, 679.2426406871193),
7,29,,0,1,0,0,(360, 225),0,1,0,0,(1075.050252531695, 220.05025253169413),(362.12132034355966, 670.0502525316941),(1075.050252531695, 679.9497474683059),
8,29,,0,1,0,0,(360, 225),0,1,0,0,(1074.3431457505085, 219.34314575050757),(362.8284271247462, 669.3431457505076),(1074.3431457505085, 680.6568542494924),
9,29,,0,1,0,0,(360, 225),0,1,0,0,(1073.636038969322, 218.63603896932102),(362.12132034355966, 668.636038969321),(1073.636038969322, 681.363961030679),
10,29,,0,1,0,0,(360, 225),0,1,0,0,(1072.9289321881356, 217.92893218813447),(362.8284271247462, 667.9289321881345),(1072.9289321881356, 682.0710678118655),
11,29,,0,1,0,0,(360, 225),0,1,0,0,(1072.2218254069492, 217.22182540694791),(362.12132034355966, 667.2218254069479),(1072.2218254069492, 682.7781745930521),
12,29,,0,1,0,0,(360, 225),0,1,0,0,(1071.5147186257627, 216.51471862576136),(362.8284271247462, 666.5147186257614),(1071.5147186257627, 683.4852813742386),
13,29,,0,1,0,0,(360, 225),0,1,0,0,(1070.8076118445763, 215.8076118445748),(362.12132034355966, 665.8076118445748),(1070.8076118445763, 684.1923881554252),
14,29,,0,1,0,0,(360, 225),0,1,0,0,(1070.1005050633898, 215.10050506338825),(362.8284271247462, 665.1005050633883),(1070.1005050633898, 684.8994949366117),
15,29,,0,1,0,0,(360, 225),0,1,0,0,(1069.3933982822034, 214.3933982822017),(362.12132034355966, 664.3933982822017),(1069.3933982822034, 685.6066017177983),
16,29,,0,1,0,0,(360, 225),0,1,0,0,(1068.686291501017, 213.68629150101515),(362.8284271247462, 663.6862915010151),(1068.686291501017, 686.3137084989849),
17,29,,0,1,0,0,(360, 225),0,1,0,0,(1067.9791847198305, 212.9791847198286),(362.12132034355966, 662.9791847198286),(1067.9791847198305, 687.0208152801714),
18,29,,0,1,0,0,(360, 225),0,1,0,0,(1067.272077938644, 212.27207793864204),(362.8284271247462, 662.272077938642),(1067.272077938644, 687.727922061358),
19,29,,0,1,0,0,(360, 225),0,1,0,0,(1066.5649711574576, 211.5649711574555),(362.12132034355966, 661.5649711574555),(1066.5649711574576, 688.4350288425445),
